Record Length,2500,Points,0.0,2.3599999,,Record Length,2500,Points,0.0,2.3999999,,Record Length,2500,Points,0.0,2.83999991,,Record Length,2500,Points,0.0,2.4800000,
Sample Interval,4.00000019E-3,s,4.00000019E-3,2.3599999,,Sample Interval,4.00000019E-3,s,4.00000019E-3,2.4400001,,Sample Interval,4.00000019E-3,s,4.00000019E-3,2.87999988,,Sample Interval,4.00000019E-3,s,4.00000019E-3,2.3599999,
Trigger Point,0.0,Samples,8.000000380E-3,2.3599999,,Trigger Point,0.0,Samples,8.000000380E-3,2.4800000,,Trigger Point,0.0,Samples,8.000000380E-3,2.83999991,,Trigger Point,0.0,Samples,8.000000380E-3,2.3999999,
,,,12.0000001E-3,2.3599999,,,,,12.0000001E-3,2.3999999,,,,,12.0000001E-3,2.79999995,,,,,12.0000001E-3,2.4800000,
,,,16.0000008E-3,2.3599999,,,,,16.0000008E-3,2.4400001,,,,,16.0000008E-3,2.83999991,,,,,16.0000008E-3,2.3599999,
,,,20.0000014E-3,2.3599999,,,,,20.0000014E-3,2.3599999,,,,,20.0000014E-3,2.79999995,,,,,20.0000014E-3,2.3999999,
Source,CH1,,24.00000021E-3,2.3599999,,Source,CH2,,24.00000021E-3,2.3599999,,Source,CH3,,24.00000021E-3,2.72000003,,Source,CH4,,24.00000021E-3,2.2800000,
Vertical Units,Volts,,28.00000086E-3,2.3599999,,Vertical Units,Volts,,28.00000086E-3,2.4400001,,Vertical Units,Volts,,28.00000086E-3,2.79999995,,Vertical Units,Volts,,28.00000086E-3,2.4400001,
Vertical Scale,999.999977648E-3,,32.00000152E-3,2.3599999,,Vertical Scale,999.999977648E-3,,32.00000152E-3,2.3999999,,Vertical Scale,999.999977648E-3,,32.00000152E-3,2.96000004,,Vertical Scale,999.999977648E-3,,32.00000152E-3,2.3999999,
Vertical Offset,0,,36.00000218E-3,2.3599999,,Vertical Offset,0,,36.00000218E-3,2.4400001,,Vertical Offset,0,,36.00000218E-3,2.72000003,,Vertical Offset,0,,36.00000218E-3,2.3999999,
Horizontal Units,s,,40.00000283E-3,2.3599999,,Horizontal Units,s,,40.00000283E-3,2.3999999,,Horizontal Units,s,,40.00000283E-3,2.79999995,,Horizontal Units,s,,40.00000283E-3,2.3599999,
Horizontal Scale,1.0000000,,44.00000349E-3,2.3999999,,Horizontal Scale,1.0000000,,44.00000349E-3,2.4400001,,Horizontal Scale,1.0000000,,44.00000349E-3,2.79999995,,Horizontal Scale,1.0000000,,44.00000349E-3,2.4400001,
Pt Fmt,Y,,48.00000042E-3,2.3999999,,Pt Fmt,Y,,48.00000042E-3,2.4400001,,Pt Fmt,Y,,48.00000042E-3,2.6799998,,Pt Fmt,Y,,48.00000042E-3,2.3999999,
Yzero,-3.00000000,,52.00000107E-3,2.3599999,,Yzero,-3.00000000,,52.00000107E-3,2.4400001,,Yzero,-3.00000000,,52.00000107E-3,2.83999991,,Yzero,-3.00000000,,52.00000107E-3,2.3599999,
Probe Atten,1.000000,,56.000001729E-3,2.3599999,,Probe Atten,1.000000,,56.000001729E-3,2.3999999,,Probe Atten,1.000000,,56.000001729E-3,2.87999988,,Probe Atten,1.000000,,56.000001729E-3,2.4400001,
,,,60.000002384E-3,2.3599999,,,,,60.000002384E-3,2.4400001,,,,,60.000002384E-3,2.6399999,,,,,60.000002384E-3,2.4400001,
Note,TDS 2004B - 4:34:39 PM   9/16/2026,,64.000003040E-3,2.3599999,,Note,TDS 2004B - 4:34:39 PM   9/16/2026,,64.000003040E-3,2.4400001,,Note,TDS 2004B - 4:34:39 PM   9/16/2026,,64.000003040E-3,2.72000003,,Note,TDS 2004B - 4:34:39 PM   9/16/2026,,64.000003040E-3,2.3199999,
,,,68.000003695E-3,2.3599999,,,,,68.000003695E-3,2.3999999,,,,,68.000003695E-3,2.87999988,,,,,68.000003695E-3,2.3599999,
,,,72.000004351E-3,2.3599999,,,,,72.000004351E-3,2.4400001,,,,,72.000004351E-3,2.6799998,,,,,72.000004351E-3,2.3599999,
,,,76.000005007E-3,2.3599999,,,,,76.000005007E-3,2.4400001,,,,,76.000005007E-3,2.6799998,,,,,76.000005007E-3,2.3999999,
,,,80.000005662E-3,2.3599999,,,,,80.000005662E-3,2.4400001,,,,,80.000005662E-3,2.4400001,,,,,80.000005662E-3,2.3999999,
,,,84.000006318E-3,2.3599999,,,,,84.000006318E-3,2.3999999,,,,,84.000006318E-3,2.79999995,,,,,84.000006318E-3,2.2800000,
,,,88.000006974E-3,2.3599999,,,,,88.000006974E-3,2.3999999,,,,,88.000006974E-3,2.6799998,,,,,88.000006974E-3,2.4400001,
,,,92.000007629E-3,2.3599999,,,,,92.000007629E-3,2.4400001,,,,,92.000007629E-3,2.75999999,,,,,92.000007629E-3,2.3599999,
,,,96.000000834E-3,2.3599999,,,,,96.000000834E-3,2.4400001,,,,,96.000000834E-3,2.6399999,,,,,96.000000834E-3,2.4800000,
,,,100.0000015E-3,2.3999999,,,,,100.0000015E-3,2.3999999,,,,,100.0000015E-3,2.75999999,,,,,100.0000015E-3,2.3199999,
,,,104.0000021E-3,2.3999999,,,,,104.0000021E-3,2.3999999,,,,,104.0000021E-3,2.75999999,,,,,104.0000021E-3,2.3599999,
,,,108.0000028E-3,2.3599999,,,,,108.0000028E-3,2.3999999,,,,,108.0000028E-3,2.72000003,,,,,108.0000028E-3,2.4400001,
,,,112.0000035E-3,2.3599999,,,,,112.0000035E-3,2.4400001,,,,,112.0000035E-3,2.6399999,,,,,112.0000035E-3,2.2800000,
,,,116.0000041E-3,2.3599999,,,,,116.0000041E-3,2.3999999,,,,,116.0000041E-3,2.79999995,,,,,116.0000041E-3,2.3199999,
,,,120.0000048E-3,2.3599999,,,,,120.0000048E-3,2.4400001,,,,,120.0000048E-3,2.72000003,,,,,120.0000048E-3,2.3199999,
,,,124.0000054E-3,2.3599999,,,,,124.0000054E-3,2.4400001,,,,,124.0000054E-3,2.75999999,,,,,124.0000054E-3,2.3199999,
,,,128.0000061E-3,2.3999999,,,,,128.0000061E-3,2.3999999,,,,,128.0000061E-3,2.83999991,,,,,128.0000061E-3,2.3599999,
,,,131.9999993E-3,2.3599999,,,,,131.9999993E-3,2.3999999,,,,,131.9999993E-3,2.79999995,,,,,131.9999993E-3,2.4400001,
,,,136.0000074E-3,2.3599999,,,,,136.0000074E-3,2.4800000,,,,,136.0000074E-3,2.6799998,,,,,136.0000074E-3,2.4400001,
,,,140.0000006E-3,2.3599999,,,,,140.0000006E-3,2.3999999,,,,,140.0000006E-3,2.87999988,,,,,140.0000006E-3,2.3999999,
,,,144.0000087E-3,2.3599999,,,,,144.0000087E-3,2.3999999,,,,,144.0000087E-3,2.6799998,,,,,144.0000087E-3,2.3199999,
,,,148.0000019E-3,2.3599999,,,,,148.0000019E-3,2.3999999,,,,,148.0000019E-3,2.6799998,,,,,148.0000019E-3,2.3199999,
,,,152.00001001E-3,2.3599999,,,,,152.00001001E-3,2.4400001,,,,,152.00001001E-3,2.5999999,,,,,152.00001001E-3,2.3999999,
,,,156.00000322E-3,2.3999999,,,,,156.00000322E-3,2.3999999,,,,,156.00000322E-3,2.6799998,,,,,156.00000322E-3,2.5200000,
,,,160.00001132E-3,2.3599999,,,,,160.00001132E-3,2.4400001,,,,,160.00001132E-3,2.6799998,,,,,160.00001132E-3,2.4400001,
,,,164.00000453E-3,2.3599999,,,,,164.00000453E-3,2.4400001,,,,,164.00000453E-3,2.75999999,,,,,164.00000453E-3,2.2800000,
,,,168.00001264E-3,2.3599999,,,,,168.00001264E-3,2.4400001,,,,,168.00001264E-3,2.3999999,,,,,168.00001264E-3,2.3999999,
,,,172.00000584E-3,2.3599999,,,,,172.00000584E-3,2.4400001,,,,,172.00000584E-3,2.75999999,,,,,172.00000584E-3,2.3599999,
,,,176.00001395E-3,2.3999999,,,,,176.00001395E-3,2.4400001,,,,,176.00001395E-3,2.6799998,,,,,176.00001395E-3,2.4400001,
,,,180.00000715E-3,2.3599999,,,,,180.00000715E-3,2.3999999,,,,,180.00000715E-3,2.6799998,,,,,180.00000715E-3,2.3599999,
,,,184.00001526E-3,2.3599999,,,,,184.00001526E-3,2.4400001,,,,,184.00001526E-3,2.6399999,,,,,184.00001526E-3,2.3999999,
,,,188.00000846E-3,2.3599999,,,,,188.00000846E-3,2.4400001,,,,,188.00000846E-3,2.6399999,,,,,188.00000846E-3,2.2000000,
,,,192.00000167E-3,2.3599999,,,,,192.00000167E-3,2.4400001,,,,,192.00000167E-3,2.72000003,,,,,192.00000167E-3,2.3199999,
,,,196.00000978E-3,2.3599999,,,,,196.00000978E-3,2.4400001,,,,,196.00000978E-3,2.5999999,,,,,196.00000978E-3,2.3199999,
,,,200.00000298E-3,2.3599999,,,,,200.00000298E-3,2.4400001,,,,,200.00000298E-3,2.5999999,,,,,200.00000298E-3,2.4800000,
,,,204.00001109E-3,2.3599999,,,,,204.00001109E-3,2.3999999,,,,,204.00001109E-3,2.72000003,,,,,204.00001109E-3,2.4400001,
,,,208.00000429E-3,2.3599999,,,,,208.00000429E-3,2.3999999,,,,,208.00000429E-3,2.79999995,,,,,208.00000429E-3,2.3999999,
,,,212.00001240E-3,2.3999999,,,,,212.00001240E-3,2.4400001,,,,,212.00001240E-3,2.5999999,,,,,212.00001240E-3,2.3599999,
,,,216.00000560E-3,2.3599999,,,,,216.00000560E-3,2.4400001,,,,,216.00000560E-3,2.72000003,,,,,216.00000560E-3,2.4800000,
,,,220.00001371E-3,2.3599999,,,,,220.00001371E-3,2.4400001,,,,,220.00001371E-3,2.6399999,,,,,220.00001371E-3,2.3999999,
,,,224.00000691E-3,2.3599999,,,,,224.00000691E-3,2.3999999,,,,,224.00000691E-3,2.6799998,,,,,224.00000691E-3,2.4400001,
,,,228.00001502E-3,2.3599999,,,,,228.00001502E-3,2.3999999,,,,,228.00001502E-3,2.72000003,,,,,228.00001502E-3,2.2800000,
,,,232.00000823E-3,2.3599999,,,,,232.00000823E-3,2.4400001,,,,,232.00000823E-3,2.6799998,,,,,232.00000823E-3,2.3999999,
,,,236.00001633E-3,2.3599999,,,,,236.00001633E-3,2.3999999,,,,,236.00001633E-3,2.6399999,,,,,236.00001633E-3,2.3599999,
,,,240.00000954E-3,2.3599999,,,,,240.00000954E-3,2.4400001,,,,,240.00000954E-3,2.72000003,,,,,240.00000954E-3,2.4400001,
,,,244.00001764E-3,2.3599999,,,,,244.00001764E-3,2.4400001,,,,,244.00001764E-3,2.72000003,,,,,244.00001764E-3,2.4800000,
,,,248.00001085E-3,2.3599999,,,,,248.00001085E-3,2.3999999,,,,,248.00001085E-3,2.79999995,,,,,248.00001085E-3,2.2800000,
,,,252.00000405E-3,2.3599999,,,,,252.00000405E-3,2.4400001,,,,,252.00000405E-3,2.5599999,,,,,252.00000405E-3,2.4400001,
,,,256.00001216E-3,2.3999999,,,,,256.00001216E-3,2.4400001,,,,,256.00001216E-3,2.75999999,,,,,256.00001216E-3,2.3599999,
,,,260.00002027E-3,2.3999999,,,,,260.00002027E-3,2.3999999,,,,,260.00002027E-3,2.72000003,,,,,260.00002027E-3,2.3599999,
,,,263.99999857E-3,2.3599999,,,,,263.99999857E-3,2.4400001,,,,,263.99999857E-3,2.6799998,,,,,263.99999857E-3,2.2800000,
,,,268.00000668E-3,2.3599999,,,,,268.00000668E-3,2.4400001,,,,,268.00000668E-3,2.79999995,,,,,268.00000668E-3,2.3999999,
,,,272.00001478E-3,2.3599999,,,,,272.00001478E-3,2.3999999,,,,,272.00001478E-3,2.6799998,,,,,272.00001478E-3,2.4800000,
,,,276.00002289E-3,2.3999999,,,,,276.00002289E-3,2.3999999,,,,,276.00002289E-3,2.83999991,,,,,276.00002289E-3,2.3999999,
,,,280.00000119E-3,2.3599999,,,,,280.00000119E-3,2.4400001,,,,,280.00000119E-3,2.6399999,,,,,280.00000119E-3,2.4400001,
